conceptId,conceptName
36934874,clopidogrel 75 MG Oral Tablet [Plavix] Box of 30
36066731,clopidogrel 75 MG Oral Tablet [Plavix] Box of 30 by CST
36066730,clopidogrel 75 MG Oral Tablet [Plavix] Box of 30 by DE
21063105,clopidogrel 75 MG Oral Tablet [Plavix] Box of 30 by Mawdsley-Brooks
40722004,clopidogrel 75 MG Oral Tablet [Plavix] Box of 30 by Necessity Supplies
21033575,clopidogrel 75 MG Oral Tablet [Plavix] Box of 30 by Sanofi
36932664,clopidogrel 75 MG Oral Tablet [Plavix] Box of 30 by Sanofi
40722005,clopidogrel 75 MG Oral Tablet [Plavix] Box of 30 by Sigma
21171103,clopidogrel 75 MG Oral Tablet [Plavix] Box of 30 by Sigma-Tau
41034960,clopidogrel 75 MG Oral Tablet [Plavix] Box of 84
40887284,clopidogrel 75 MG Oral Tablet [Plavix] Box of 84 by Emra-Med
41199693,clopidogrel 75 MG Oral Tablet [Plavix] Box of 84 by Eurim-Pharm
41074265,clopidogrel 75 MG Oral Tablet [Plavix] Box of 84 by Gerke
41042905,clopidogrel 75 MG Oral Tablet [Plavix] Box of 84 by Kohlpharma
40855921,clopidogrel 75 MG Oral Tablet [Plavix] Box of 84 by Mtk
41011813,clopidogrel 75 MG Oral Tablet [Plavix] Box of 84 by Orifarm Leverkus
40949464,clopidogrel 75 MG Oral Tablet [Plavix] Box of 84 by Sanofi
41323986,clopidogrel 75 MG Oral Tablet [Plavix] Box of 84 by Veron
2926001,clopidogrel 75 MG Oral Tablet [Plavix] Box of 90
36066734,clopidogrel 75 MG Oral Tablet [Plavix] by CST
36920077,clopidogrel 75 MG Oral Tablet [Plavix] by DE
21063102,clopidogrel 75 MG Oral Tablet [Plavix] by DE
21043477,clopidogrel 75 MG Oral Tablet [Plavix] by Dowelhurst
36074953,clopidogrel 75 MG Oral Tablet [Plavix] by Ethigen
21131648,clopidogrel 75 MG Oral Tablet [Plavix] by Lexon
36932513,clopidogrel 75 MG Oral Tablet [Plavix] by Mawdsley-Brooks
21161343,clopidogrel 75 MG Oral Tablet [Plavix] by Mawdsley-Brooks
40722007,clopidogrel 75 MG Oral Tablet [Plavix] by Necessity Supplies
36962206,clopidogrel 75 MG Oral Tablet [Plavix] by Sanofi
21171102,clopidogrel 75 MG Oral Tablet [Plavix] by Sanofi
40722008,clopidogrel 75 MG Oral Tablet [Plavix] by Sigma
21053278,clopidogrel 75 MG Oral Tablet [Plavix] by Sigma-Tau
21112171,clopidogrel 75 MG Oral Tablet [Plavix] by Waymade
43277196,clopidogrel 75 MG Oral Tablet [Plidogrel]
43282479,clopidogrel 75 MG Oral Tablet [Plidogrel] Box of 28
42928992,clopidogrel 75 MG Oral Tablet [PLVIX]
2063826,clopidogrel 75 MG Oral Tablet [PLVIX] by SS Pharm
44073826,clopidogrel 75 MG Oral Tablet [Pms-Clopidogrel]
44064135,clopidogrel 75 MG Oral Tablet [Pms-Clopidogrel] by Pharmascience
42928912,clopidogrel 75 MG Oral Tablet [PRAEVIX]
42928956,clopidogrel 75 MG Oral Tablet [PRAVIXEN]
42928993,clopidogrel 75 MG Oral Tablet [PREGREL]
42928994,clopidogrel 75 MG Oral Tablet [PRETO]
42928957,clopidogrel 75 MG Oral Tablet [PROVIC]
42928995,clopidogrel 75 MG Oral Tablet [PROVICT]
42928968,clopidogrel 75 MG Oral Tablet [PROVIX]
44112497,clopidogrel 75 MG Oral Tablet [Q-Clopidogrel]
44102737,clopidogrel 75 MG Oral Tablet [Q-Clopidogrel] by QD
42928996,clopidogrel 75 MG Oral Tablet [Q.O.L]
2063888,clopidogrel 75 MG Oral Tablet [QUROVEX]
2063889,clopidogrel 75 MG Oral Tablet [QUROVEX] by Jungwoo
44112496,clopidogrel 75 MG Oral Tablet [Ran-Clopidogrel]
44102736,clopidogrel 75 MG Oral Tablet [Ran-Clopidogrel] by Ranbaxy
43641571,clopidogrel 75 MG Oral Tablet [Revlis]
43605492,clopidogrel 75 MG Oral Tablet [Revlis] by Stada
42928913,clopidogrel 75 MG Oral Tablet [REYON CLOPIDOGREL]
44099696,clopidogrel 75 MG Oral Tablet [Riva Clopidogrel]
44076832,clopidogrel 75 MG Oral Tablet [Riva Clopidogrel] by Laboratoire Riva
41191529,clopidogrel 75 MG Oral Tablet [Rokulan]
41284570,clopidogrel 75 MG Oral Tablet [Rokulan] Box of 100
41160386,clopidogrel 75 MG Oral Tablet [Rokulan] Box of 28
42928914,clopidogrel 75 MG Oral Tablet [RP CLOPIA]
42928997,clopidogrel 75 MG Oral Tablet [SAM-A CLOPIDOGREL]
42928998,clopidogrel 75 MG Oral Tablet [SCHNELL CLOPIDOGREL]
2063890,clopidogrel 75 MG Oral Tablet [SD CLO]
2063891,clopidogrel 75 MG Oral Tablet [SD CLO] by Litepharmtech
41003829,clopidogrel 75 MG Oral Tablet [Subarcan]
41222623,clopidogrel 75 MG Oral Tablet [Subarcan] Box of 100
41034949,clopidogrel 75 MG Oral Tablet [Subarcan] Box of 28
2063892,clopidogrel 75 MG Oral Tablet [TELOGREL]
2063894,clopidogrel 75 MG Oral Tablet [TELOGREL] by Telcon
43785392,clopidogrel 75 MG Oral Tablet [Thrombogrel]
43785393,clopidogrel 75 MG Oral Tablet [Thrombogrel] by Lannacher Heilmittel
42928915,clopidogrel 75 MG Oral Tablet [TROMVIX]
2063895,clopidogrel 75 MG Oral Tablet [TROVIX]
2063896,clopidogrel 75 MG Oral Tablet [TROVIX] by Korea Kolmar
42928916,clopidogrel 75 MG Oral Tablet [UBIX]
42928984,clopidogrel 75 MG Oral Tablet [VASOBICS]
2063897,clopidogrel 75 MG Oral Tablet [VICSGREL]
2063898,clopidogrel 75 MG Oral Tablet [VICSGREL] by Daewoong
2926067,clopidogrel 75 MG Oral Tablet [Viplex]
2926063,clopidogrel 75 MG Oral Tablet [Viplex] Box of 100
2926061,clopidogrel 75 MG Oral Tablet [Viplex] Box of 112
2926066,clopidogrel 75 MG Oral Tablet [Viplex] Box of 28
2926065,clopidogrel 75 MG Oral Tablet [Viplex] Box of 30
2926064,clopidogrel 75 MG Oral Tablet [Viplex] Box of 56
42928985,clopidogrel 75 MG Oral Tablet [WOORIVIX]
42928917,clopidogrel 75 MG Oral Tablet [YOUNGIL CLOPIDOGREL]
42928890,clopidogrel 75 MG Oral Tablet [YUGREL]
41191528,clopidogrel 75 MG Oral Tablet [Zopya]
41097607,clopidogrel 75 MG Oral Tablet [Zopya] Box of 100
41097608,clopidogrel 75 MG Oral Tablet [Zopya] Box of 28
42929098,clopidogrel 75 MG [PHARVICLEN]
43255355,clopidogrel 75 MG [Piax]
42929018,clopidogrel 75 MG [PIDOGEL]
42929060,clopidogrel 75 MG [PIDOGREEN]
42929099,clopidogrel 75 MG [PIDOGUL]
42929072,clopidogrel 75 MG [PIDOVIX]
42928731,clopidogrel 75 MG [PILGREL]
42928845,clopidogrel 75 MG [PLABIC]
42929073,clopidogrel 75 MG [PLABITOR]
42929061,clopidogrel 75 MG [PLAGREL]
2063923,clopidogrel 75 MG [PLAMAC]
42929020,clopidogrel 75 MG [PLAMED]
42929074,clopidogrel 75 MG [PLANEXINE]
2063924,clopidogrel 75 MG [PLAQIM]
42929062,clopidogrel 75 MG [PLARI]
42929075,clopidogrel 75 MG [PLATLESS]
42929063,clopidogrel 75 MG [PLAVEL]
43277190,clopidogrel 75 MG [Plavicor]
42929100,clopidogrel 75 MG [PLAVITOR]
19120256,clopidogrel 75 MG [Plavix]
43287927,clopidogrel 75 MG [Plidogrel]
42929101,clopidogrel 75 MG [PLVIX]
44054983,clopidogrel 75 MG [Pms-Clopidogrel]
42929021,clopidogrel 75 MG [PRAEVIX]
42929064,clopidogrel 75 MG [PRAVIXEN]
42929102,clopidogrel 75 MG [PREGREL]
42929103,clopidogrel 75 MG [PRETO]
42929065,clopidogrel 75 MG [PROVIC]
42929104,clopidogrel 75 MG [PROVICT]
42929076,clopidogrel 75 MG [PROVIX]
44067949,clopidogrel 75 MG [Q-Clopidogrel]
42929105,clopidogrel 75 MG [Q.O.L]
2063925,clopidogrel 75 MG [QUROVEX]
44119548,clopidogrel 75 MG [Ran-Clopidogrel]
43785391,clopidogrel 75 MG [Revlis]
42929022,clopidogrel 75 MG [REYON CLOPIDOGREL]
44119547,clopidogrel 75 MG [Riva Clopidogrel]
41016464,clopidogrel 75 MG [Rokulan]
42929023,clopidogrel 75 MG [RP CLOPIA]
42929106,clopidogrel 75 MG [SAM-A CLOPIDOGREL]
42929107,clopidogrel 75 MG [SCHNELL CLOPIDOGREL]
2063926,clopidogrel 75 MG [SD CLO]
41266369,clopidogrel 75 MG [Subarcan]
2063927,clopidogrel 75 MG [TELOGREL]
43587416,clopidogrel 75 MG [Thrombogrel]
42929024,clopidogrel 75 MG [TROMVIX]
2063928,clopidogrel 75 MG [TROVIX]
42929025,clopidogrel 75 MG [UBIX]
42929093,clopidogrel 75 MG [VASOBICS]
2063929,clopidogrel 75 MG [VICSGREL]
2926069,clopidogrel 75 MG [Viplex]
42929094,clopidogrel 75 MG [WOORIVIX]
42929026,clopidogrel 75 MG [YOUNGIL CLOPIDOGREL]
42929001,clopidogrel 75 MG [YUGREL]
40821983,clopidogrel 75 MG [Zopya]
40721998,clopidogrel 7 MG/ML
40721997,clopidogrel 7 MG/ML Oral Suspension
36885299,clopidogrel 83.5 MG
43625163,clopidogrel 83.5 MG [Clopicaro]
43625164,clopidogrel 83.5 MG [Clopidogrel 1a Pharma]
43589200,clopidogrel 83.5 MG [Clopidogrel Hydrochlorid Hexal]
36879771,clopidogrel 83.5 MG [CLOPIDOGREL SANDOZ]
43823227,clopidogrel 83.5 MG [Clopilux]
36894679,clopidogrel 83.5 MG Oral Tablet
43805117,clopidogrel 83.5 MG Oral Tablet [Clopicaro]
43787140,clopidogrel 83.5 MG Oral Tablet [Clopicaro] by Hexal
43715202,clopidogrel 83.5 MG Oral Tablet [Clopidogrel 1a Pharma]
43607253,clopidogrel 83.5 MG Oral Tablet [Clopidogrel 1a Pharma] by 1 A
43733248,clopidogrel 83.5 MG Oral Tablet [Clopidogrel Hydrochlorid Hexal]
43643422,clopidogrel 83.5 MG Oral Tablet [Clopidogrel Hydrochlorid Hexal] by Hexal
43841350,clopidogrel 83.5 MG Oral Tablet [CLOPIDOGREL SANDOZ]
43643423,clopidogrel 83.5 MG Oral Tablet [CLOPIDOGREL SANDOZ] by Hexal
43589201,clopidogrel 83.5 MG Oral Tablet [Clopilux]
43751187,clopidogrel 83.5 MG Oral Tablet [Clopilux] by Hexal
43859494,clopidogrel 83.5 MG Oral Tablet [Zopya]
43841351,clopidogrel 83.5 MG Oral Tablet [Zopya] by TAD
43769184,clopidogrel 83.5 MG [Zopya]
36883387,clopidogrel 97.3 MG
43625166,clopidogrel 97.3 MG [Clopidogrel Dura]
36894681,clopidogrel 97.3 MG Oral Tablet
43841352,clopidogrel 97.3 MG Oral Tablet [Clopidogrel Dura]
43841353,clopidogrel 97.3 MG Oral Tablet [Clopidogrel Dura] by Mylan
36885300,clopidogrel 97.9 MG
43840725,clopidogrel 97.9 MG [Clopidogrel 1a Pharma]
43804526,clopidogrel 97.9 MG [Clopidogrel Amneal]
43732611,clopidogrel 97.9 MG [Clopidogrel Aurobindo]
43840726,clopidogrel 97.9 MG [Clopidogrel Axcount]
43642743,clopidogrel 97.9 MG [Clopidogrel Basics]
43822633,clopidogrel 97.9 MG [Clopidogrel Macleods]
43750547,clopidogrel 97.9 MG [Clopidogrel Torrent]
36894680,clopidogrel 97.9 MG Oral Tablet
43660887,clopidogrel 97.9 MG Oral Tablet [Clopidogrel 1a Pharma]
43768532,clopidogrel 97.9 MG Oral Tablet [Clopidogrel 1a Pharma] by 1 A
43768531,clopidogrel 97.9 MG Oral Tablet [Clopidogrel Amneal]
43678857,clopidogrel 97.9 MG Oral Tablet [Clopidogrel Amneal] by Amneal
43588589,clopidogrel 97.9 MG Oral Tablet [Clopidogrel Aurobindo]
43588590,clopidogrel 97.9 MG Oral Tablet [Clopidogrel Aurobindo] by Aurobindo
43750548,clopidogrel 97.9 MG Oral Tablet [Clopidogrel Axcount]
43804527,clopidogrel 97.9 MG Oral Tablet [Clopidogrel Axcount] by Axcount Generika
43678858,clopidogrel 97.9 MG Oral Tablet [Clopidogrel Basics]
43624474,clopidogrel 97.9 MG Oral Tablet [Clopidogrel Basics] by Basics
43858804,clopidogrel 97.9 MG Oral Tablet [Clopidogrel Macleods]
43696706,clopidogrel 97.9 MG Oral Tablet [Clopidogrel Macleods] by Macleods
43606616,clopidogrel 97.9 MG Oral Tablet [Clopidogrel Torrent]
43606617,clopidogrel 97.9 MG Oral Tablet [Clopidogrel Torrent] by Heumann
43840727,clopidogrel 97.9 MG Oral Tablet [Plavocorin]
43696705,clopidogrel 97.9 MG Oral Tablet [Plavocorin] by Sandoz
43714583,clopidogrel 97.9 MG [Plavocorin]
43149800,clopidogrel Delayed Release Oral Tablet
41238691,clopidogrel Delayed Release Oral Tablet [Carder]
41238690,clopidogrel Delayed Release Oral Tablet [Clopacin]
41145272,clopidogrel Delayed Release Oral Tablet [Clopidocard 1a Pharma]
44175937,clopidogrel Delayed Release Oral Tablet [Clopidocor Sandoz]
41269630,clopidogrel Delayed Release Oral Tablet [Clopidogrel 1a Pharma]
43161004,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL ABBOTT]
40832822,clopidogrel Delayed Release Oral Tablet [Clopidogrel Abz]
41145271,clopidogrel Delayed Release Oral Tablet [Clopidogrel Actavis]
44160873,clopidogrel Delayed Release Oral Tablet [Clopidogrel Al]
43161005,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL ALMUS]
43138875,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL ALTER]
41176225,clopidogrel Delayed Release Oral Tablet [Clopidogrel Amneal]
36277339,clopidogrel Delayed Release Oral Tablet [Clopidogrel Apotex]
40957427,clopidogrel Delayed Release Oral Tablet [Clopidogrel Arrow]
44183418,clopidogrel Delayed Release Oral Tablet [Clopidogrel Aurobindo]
40926167,clopidogrel Delayed Release Oral Tablet [Clopidogrel Aurus]
41082439,clopidogrel Delayed Release Oral Tablet [Clopidogrel Axcount]
41050912,clopidogrel Delayed Release Oral Tablet [Clopidogrel Basics]
43171918,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL BGR]
43149801,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL BIOGARAN]
41019660,clopidogrel Delayed Release Oral Tablet [Clopidogrel Biomo]
43138876,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL BIOSTABILEX]
35407339,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL BIPHAR]
43171919,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL BOUCHARA]
43193863,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL CRISTERS]
44160872,clopidogrel Delayed Release Oral Tablet [Clopidogrel Ct]
41050911,clopidogrel Delayed Release Oral Tablet [Clopidogrel Denk]
41207763,clopidogrel Delayed Release Oral Tablet [Clopidogrel Dexcel]
40957426,clopidogrel Delayed Release Oral Tablet [Clopidogrel Dura]
43204861,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL EG]
43138877,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL EVOLUGEN]
41145269,clopidogrel Delayed Release Oral Tablet [Clopidogrel Gib]
44172245,clopidogrel Delayed Release Oral Tablet [Clopidogrel Hcs]
41019659,clopidogrel Delayed Release Oral Tablet [Clopidogrel Hennig]
41207762,clopidogrel Delayed Release Oral Tablet [Clopidogrel Heumann]
41207761,clopidogrel Delayed Release Oral Tablet [Clopidogrel Hormosan]
40864017,clopidogrel Delayed Release Oral Tablet [Clopidogrel Hydrochlorid Hexal]
43138878,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL ISOMED]
43161006,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL KRKA]
40864016,clopidogrel Delayed Release Oral Tablet [Clopidogrel Macleods]
43204862,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL MYLAN]
41300630,clopidogrel Delayed Release Oral Tablet [Clopidogrel Pentafarma]
43215776,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL PHR LAB]
41269629,clopidogrel Delayed Release Oral Tablet [Clopidogrel Puren]
40926166,clopidogrel Delayed Release Oral Tablet [Clopidogrel Q]
43204863,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL QUALIMED]
43149802,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL RANBAXY PHARMACIE GENERIQUES]
41207760,clopidogrel Delayed Release Oral Tablet [Clopidogrel Ratiopharm]
40832821,clopidogrel Delayed Release Oral Tablet [Clopidogrel Reddys]
43193864,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL RPG]
43161007,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ]
40832820,clopidogrel Delayed Release Oral Tablet [Clopidogrel Stada]
41300629,clopidogrel Delayed Release Oral Tablet [Clopidogrel Tad]
43138879,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL TEVA]
40957425,clopidogrel Delayed Release Oral Tablet [Clopidogrel Winthrop]
43161009,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL WYETH]
40864015,clopidogrel Delayed Release Oral Tablet [Clopidogrel Yes]
43171921,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL ZENTIVA]
43161010,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL ZF]
43138880,clopidogrel Delayed Release Oral Tablet [CLOPIDOGREL ZYDUS]
40957424,clopidogrel Delayed Release Oral Tablet [Clopidolut]
41207759,clopidogrel Delayed Release Oral Tablet [Clopigamma]
37593474,clopidogrel Delayed Release Oral Tablet [Clopipuren]
41269628,clopidogrel Delayed Release Oral Tablet [Grepid]
40988721,clopidogrel Delayed Release Oral Tablet [Iscover]
41207758,clopidogrel Delayed Release Oral Tablet [Narutis]
43138881,clopidogrel Delayed Release Oral Tablet [Plavix]
40895203,clopidogrel Delayed Release Oral Tablet [Rokulan]
41269627,clopidogrel Delayed Release Oral Tablet [Subarcan]
40832819,clopidogrel Delayed Release Oral Tablet [Zopya]
21023802,clopidogrel Injectable Solution
21600989,clopidogrel; oral
40722027,clopidogrel Oral Powder
36222254,clopidogrel Oral Product
21043470,clopidogrel Oral Solution
21043471,clopidogrel Oral Suspension
40095878,clopidogrel Oral Tablet
44070275,clopidogrel Oral Tablet [Accel-Clopidogrel]
44044464,clopidogrel Oral Tablet [Act Clopidogrel]
42929187,clopidogrel Oral Tablet [ANAVIX]
42929137,clopidogrel Oral Tablet [ANTI-PLA]
44122090,clopidogrel Oral Tablet [Apo-Clopidogrel]
42929111,clopidogrel Oral Tablet [ARAHAN]
42929188,clopidogrel Oral Tablet [ATCREL]
2063930,clopidogrel Oral Tablet [AUKODOREL]
44031412,clopidogrel Oral Tablet [Auro-Clopidogrel]
42929138,clopidogrel Oral Tablet [BIGTOGREL]
35868387,clopidogrel Oral Tablet [Boliwei]
42929154,clopidogrel Oral Tablet [BRVIX]
43697296,clopidogrel Oral Tablet [Carder]
42929155,clopidogrel Oral Tablet [CELAVIX]
42929189,clopidogrel Oral Tablet [CERENADE]
42929190,clopidogrel Oral Tablet [CHROREL]
2063931,clopidogrel Oral Tablet [CITGREL]
42929139,clopidogrel Oral Tablet [CJ CLOPIDOGREL]
2063932,clopidogrel Oral Tablet [CLADIA]
42929191,clopidogrel Oral Tablet [CLAUDEL]
42929156,clopidogrel Oral Tablet [CLAVIXIN]
42929140,clopidogrel Oral Tablet [CLIDEL]
42929141,clopidogrel Oral Tablet [CLINVIX]
42929142,clopidogrel Oral Tablet [CLIVIX]
42929143,clopidogrel Oral Tablet [CLOART]
2063933,clopidogrel Oral Tablet [CLOBIS]
42929144,clopidogrel Oral Tablet [CLOCHANCE]
2063934,clopidogrel Oral Tablet [CLOCOVER]
42929193,clopidogrel Oral Tablet [CLOCURE]
42929112,clopidogrel Oral Tablet [CLOD]
2063935,clopidogrel Oral Tablet [CLODID]
42929157,clopidogrel Oral Tablet [CLODOREL]
2063936,clopidogrel Oral Tablet [CLODOWN]
42929158,clopidogrel Oral Tablet [CLOFFECT]
42929113,clopidogrel Oral Tablet [CLOGREL]
43697294,clopidogrel Oral Tablet [Clogrelhexal]
42929159,clopidogrel Oral Tablet [CLOLIS]
42929194,clopidogrel Oral Tablet [CLOMEDI]
43282466,clopidogrel Oral Tablet [Clopaccord]
41207765,clopidogrel Oral Tablet [Clopacin]
42929160,clopidogrel Oral Tablet [CLOPI]
43733247,clopidogrel Oral Tablet [Clopicaro]
2063937,clopidogrel Oral Tablet [CLOPICK]
42929195,clopidogrel Oral Tablet [CLOPID]
42929114,clopidogrel Oral Tablet [CLOPIDIL]
42929145,clopidogrel Oral Tablet [CLOPIDO]
41113689,clopidogrel Oral Tablet [Clopidocard 1a Pharma]
41019661,clopidogrel Oral Tablet [Clopidocor Sandoz]
41207764,clopidogrel Oral Tablet [Clopidogrel 1a Pharma]
43587415,clopidogrel Oral Tablet [Clopidogrel Aaa]
44122091,clopidogrel Oral Tablet [CLOPIDOGREL ABBOTT]
43841315,clopidogrel Oral Tablet [Clopidogrel Abz]
40957433,clopidogrel Oral Tablet [Clopidogrel Acino]
40988724,clopidogrel Oral Tablet [Clopidogrel Actavis]
43697295,clopidogrel Oral Tablet [Clopidogrel Al]
43804525,clopidogrel Oral Tablet [Clopidogrel Amneal]
36269697,clopidogrel Oral Tablet [Clopidogrel Apotex]
40957432,clopidogrel Oral Tablet [Clopidogrel Arrow]
43840724,clopidogrel Oral Tablet [Clopidogrel Aurobindo]
40926169,clopidogrel Oral Tablet [Clopidogrel Aurus]
43822632,clopidogrel Oral Tablet [Clopidogrel Axcount]
43588588,clopidogrel Oral Tablet [Clopidogrel Basics]
40864019,clopidogrel Oral Tablet [Clopidogrel Biomo]
41300632,clopidogrel Oral Tablet [Clopidogrel Ct]
43589166,clopidogrel Oral Tablet [Clopidogrel Denk]
40957431,clopidogrel Oral Tablet [Clopidogrel Dexcel]
43857634,clopidogrel Oral Tablet [Clopidogrel Dr. Reddy'S]
43589202,clopidogrel Oral Tablet [Clopidogrel Dura]
36277338,clopidogrel Oral Tablet [CLOPIDOGREL EG]
41082438,clopidogrel Oral Tablet [Clopidogrel Gib]
43605489,clopidogrel Oral Tablet [Clopidogrel G.L]
40864018,clopidogrel Oral Tablet [Clopidogrel Hcs]
43625131,clopidogrel Oral Tablet [Clopidogrel Hennig]
43787112,clopidogrel Oral Tablet [Clopidogrel Heumann]
40895204,clopidogrel Oral Tablet [Clopidogrel Hormosan]
43859493,clopidogrel Oral Tablet [Clopidogrel Hydrochlorid Hexal]
41050910,clopidogrel Oral Tablet [CLOPIDOGREL KRKA]
43732610,clopidogrel Oral Tablet [Clopidogrel Macleods]
43661542,clopidogrel Oral Tablet [Clopidogrel M.R. Pharma]
44057417,clopidogrel Oral Tablet [CLOPIDOGREL MYLAN]
41207766,clopidogrel Oral Tablet [Clopidogrel Pentafarma]
43715174,clopidogrel Oral Tablet [Clopidogrel Puren]
40926168,clopidogrel Oral Tablet [Clopidogrel Q]
41113686,clopidogrel Oral Tablet [Clopidogrel Ratiopharm]
41176223,clopidogrel Oral Tablet [Clopidogrel Reddys]
43589199,clopidogrel Oral Tablet [CLOPIDOGREL SANDOZ]
43859452,clopidogrel Oral Tablet [Clopidogrel Stada]
40957430,clopidogrel Oral Tablet [Clopidogrel Tad]
44108984,clopidogrel Oral Tablet [CLOPIDOGREL TEVA]
43768530,clopidogrel Oral Tablet [Clopidogrel Torrent]
40957429,clopidogrel Oral Tablet [Clopidogrel Winthrop]
41082440,clopidogrel Oral Tablet [Clopidogrel Yes]
41050913,clopidogrel Oral Tablet [CLOPIDOGREL ZENTIVA]
43859453,clopidogrel Oral Tablet [Clopidolut]
43749331,clopidogrel Oral Tablet [Clopigamma]
42929161,clopidogrel Oral Tablet [CLOPIGEL]
42929196,clopidogrel Oral Tablet [CLOPIGEN]
2063938,clopidogrel Oral Tablet [CLOPIL]
42929115,clopidogrel Oral Tablet [CLOPI-LT]
43607252,clopidogrel Oral Tablet [Clopilux]
2063939,clopidogrel Oral Tablet [CLOPIN]
42929146,clopidogrel Oral Tablet [CLOPINA]
42929108,clopidogrel Oral Tablet [Clopine]
42929116,clopidogrel Oral Tablet [CLOPIO]
37593475,clopidogrel Oral Tablet [Clopipuren]
42929147,clopidogrel Oral Tablet [CLOPIREL]
42929198,clopidogrel Oral Tablet [CLOPIRENB]
43587414,clopidogrel Oral Tablet [Clopises]
43857635,clopidogrel Oral Tablet [Clopiseta]
42614155,clopidogrel Oral Tablet [Clopithromb]
2926070,clopidogrel Oral Tablet [Clopithromb]
42929199,clopidogrel Oral Tablet [CLORIN]
42929200,clopidogrel Oral Tablet [CLOSTAR]
2063940,clopidogrel Oral Tablet [CLOTEC]
42929192,clopidogrel Oral Tablet [CLO V]
42929117,clopidogrel Oral Tablet [CLOVEIN]
42929162,clopidogrel Oral Tablet [CLOVID]
43271646,clopidogrel Oral Tablet [Clovix]
42929148,clopidogrel Oral Tablet [CLOVONS]
2063942,clopidogrel Oral Tablet [CLOWIN]
42929149,clopidogrel Oral Tablet [CLOZE]
2063943,clopidogrel Oral Tablet [CLOZEX]
42929201,clopidogrel Oral Tablet [CLPIDO]
42929118,clopidogrel Oral Tablet [CLPIDOEM]
2063944,clopidogrel Oral Tablet [CLPIGREL]
42929119,clopidogrel Oral Tablet [CLVIX]
2063945,clopidogrel Oral Tablet [COAGREL]
2063946,clopidogrel Oral Tablet [COSVIX]
42929202,clopidogrel Oral Tablet [CRAVIX]
42929150,clopidogrel Oral Tablet [CREVIX]
2063947,clopidogrel Oral Tablet [CROPIDO]
42929163,clopidogrel Oral Tablet [CUROVIX]
42929120,clopidogrel Oral Tablet [DAEWON CLOPIDOGREL]
44057418,clopidogrel Oral Tablet [Dom-Clopidogrel]
42929121,clopidogrel Oral Tablet [ERABIGS]
42929164,clopidogrel Oral Tablet [GLOGREL]
42929122,clopidogrel Oral Tablet [GLOPIDOGREL]
21121863,clopidogrel Oral Tablet [Grepid]
42929151,clopidogrel Oral Tablet [GRORY]
2063948,clopidogrel Oral Tablet [HANVIX]
42929152,clopidogrel Oral Tablet [HUNIZ CLOPIDOGREL BISULFATE]
42929153,clopidogrel Oral Tablet [HUROFIX]
42929165,clopidogrel Oral Tablet [HYUNDAI CLOPIDOGREL]
42929123,clopidogrel Oral Tablet [HYVIX]
42929109,clopidogrel Oral Tablet [I-CLO]
42929167,clopidogrel Oral Tablet [ILYANGBIO CLOPIDOGREL BISULFATE]
42929166,clopidogrel Oral Tablet [ILYANG CLOPIDOGREL]
42929124,clopidogrel Oral Tablet [INHIPLA]
42929176,clopidogrel Oral Tablet [INHIPLAT]
42929205,clopidogrel Oral Tablet [INIST CLOPIDOGREL]
43282465,clopidogrel Oral Tablet [Iscover]
44083167,clopidogrel Oral Tablet [Jamp-Clopidogrel]
2012828,clopidogrel Oral Tablet [J-GREL]
2063950,clopidogrel Oral Tablet [KERAFIX]
42929168,clopidogrel Oral Tablet [K GREL]
2063951,clopidogrel Oral Tablet [KLODIX]
2063952,clopidogrel Oral Tablet [KLPIDOREL]
42929177,clopidogrel Oral Tablet [KOVIX]
2012829,clopidogrel Oral Tablet [K-PLA]
42929125,clopidogrel Oral Tablet [KUHNIL CLOPIDOGREL]
42929178,clopidogrel Oral Tablet [KYONGBO CLOPIDOGREL]
42929179,clopidogrel Oral Tablet [LIMPIZEN]
42929180,clopidogrel Oral Tablet [LOPIREL]
2063953,clopidogrel Oral Tablet [LORACLE]
44044463,clopidogrel Oral Tablet [Mar-Clopidogrel]
42929206,clopidogrel Oral Tablet [MAXGREL]
